observation_date,ATXRSA_20181127,BOXRSA_20181127,CEXRSA_20181127,CHXRSA_20181127,CRXRSA_20181127,CSUSHPISA_20181127,DAXRSA_20181127,DEXRSA_20181127,DNXRSA_20181127,LVXRSA_20181127,LXXRSA_20181127,MIXRSA_20181127,MNXRSA_20181127,NYXRSA_20181127,PHXRSA_20181127,POXRSA_20181127,SDXRSA_20181127,SEXRSA_20181127,SFXRSA_20181127,SPCS20RSA_20181127,TPXRSA_20181127,WDXRSA_20181127
9/1/09,108.7427632,152.7985979,103.9210151,128.1639985,118.4331828,148.032,118.8929645,70.60040058,127.2824366,103.8189127,165.5284627,148.3446361,121.1110979,172.4273514,108.1219789,147.5761608,152.7209318,146.6320234,131.5570427,144.0710215,140.3044021,177.4013119
10/1/09,109.1655471,153.1543796,103.8914635,127.569745,118.5924679,147.856,119.0929869,71.40437755,127.5915518,103.5675016,166.8878562,148.3302599,121.593054,172.3820629,109.3816362,148.1498277,154.226609,147.5881928,134.0280546,144.7943625,139.0579548,178.0962752
11/1/09,109.7928648,154.0718064,104.5296023,127.7636726,118.9717939,148.143,120.2102256,71.60723391,127.9934144,103.5586822,168.919164,148.2177713,122.1643684,171.7676994,110.8888431,149.6469387,155.7783501,147.9613055,136.1186475,145.4723391,139.0285604,178.5834735
12/1/09,109.8364387,154.8279408,104.3748149,127.1213995,118.9651677,147.94,120.1400575,72.07757861,128.0696643,104.2236422,171.5847635,148.1407023,122.7756438,171.9658471,112.1194405,150.2138319,157.0375421,148.5717385,137.0272366,146.245898,138.8775891,179.7913381
1/1/10,109.27036,154.9748373,105.2330107,126.8396735,118.8045768,147.394,119.6172925,72.14061415,127.8945247,104.0721804,174.4413143,148.3470966,123.8444104,172.3588205,112.5424313,149.5802176,159.0698214,148.0460827,138.4929057,146.9308504,139.6535926,179.9708096
2/1/10,108.7234654,154.7277098,104.6097341,126.2230301,118.2095531,145.632,118.0094129,71.56409833,127.7296053,104.1138544,174.4671103,148.3117581,123.2855945,172.4415057,111.6218268,146.8479292,160.5086515,147.4526055,139.2928219,146.9136508,138.9089659,180.4551901
3/1/10,107.0238583,155.6254901,106.707494,125.0248503,116.2075189,145.858,118.3147287,70.15783321,128.3438436,103.6864261,173.6755137,147.996227,122.223894,172.283858,111.2647797,146.9066644,162.3700485,146.9855587,140.9416881,146.2353455,139.0874339,179.8868901
4/1/10,107.614102,156.0642429,106.4272657,124.2717528,116.8374414,146.393,119.2123678,70.28820147,129.0314223,103.7718628,174.040382,147.2347129,124.4535502,171.9557868,111.6487415,148.3473204,162.701581,146.2239646,141.7267787,147.0618512,138.988368,181.9815837
5/1/10,107.8273633,156.4104271,105.7663082,124.0402685,116.0339079,146.381,119.408151,69.96792023,128.3006149,102.9767288,175.1563381,147.3034325,125.7447264,172.286679,111.6048961,147.8623131,163.3240438,146.1409062,141.3887935,147.2684042,138.7855806,182.9842074
6/1/10,107.5046759,155.7281661,105.3950737,124.0194809,115.7583543,145.706,119.0026008,70.28164047,127.3861518,101.9460279,174.7956271,147.2232264,125.5973115,172.5552332,110.7484287,147.4531325,162.8372417,144.8626407,140.5351359,147.0400674,137.6945303,183.940049
7/1/10,106.647932,155.2631788,104.7401134,123.1396989,115.1369376,144.971,118.0954237,70.01156611,126.1863836,100.7055472,174.2296975,146.5537831,123.6027223,172.8334625,109.3449339,145.7357194,162.7367585,144.372014,139.8628016,146.4053301,136.0513602,183.7396816
8/1/10,105.3892732,154.5023933,103.8853859,122.2482087,114.6229239,143.893,116.8353889,69.35587848,125.6451743,100.1925064,172.9658283,145.6672903,122.1871726,171.8578266,107.543188,144.3303585,161.5475757,143.2212662,139.1735989,145.5436214,135.3813126,182.8122868
9/1/10,103.9499492,153.3820332,102.0272221,120.570727,114.0741061,143.001,115.8021832,68.29831026,125.305047,100.2711973,172.7875777,144.2191685,119.6144139,171.6043217,106.1424177,142.1703484,160.4224536,142.8021374,138.8853227,144.552462,134.3497302,182.7253723
10/1/10,102.5414379,153.0006512,101.22774,119.2244433,113.6661596,142.523,115.4809428,67.72987571,125.3956753,99.97646632,172.593358,143.4316552,118.5053103,169.2855097,104.9055885,140.4984325,158.8374428,141.687137,137.2382047,143.6236918,133.8399731,183.0374834
11/1/10,101.5167824,153.0543267,99.91479622,118.3886101,113.8498784,142.173,115.2516322,67.38291194,124.8103958,100.0566937,172.6888101,143.233013,117.2716101,168.7770811,104.0148815,139.4195195,159.8358107,141.1427063,136.9884989,143.2782374,133.1783877,183.4738017
12/1/10,101.3984149,153.6926902,100.8527002,118.111643,113.582791,142.062,115.9792061,67.79854911,125.0733017,99.40022783,171.4347475,142.8717051,116.8147231,168.3024357,102.9332963,138.6628419,159.8369712,139.9377564,136.9079167,142.9634887,130.9857805,184.1467252
1/1/11,102.5337766,154.1964253,101.0664698,117.7877168,112.9430659,141.528,116.2792091,68.0644475,124.9912748,99.47651153,171.5096297,141.5444263,114.8197015,167.1891636,102.2917229,138.1440061,159.2714755,138.4612165,136.5331624,142.5879143,130.5260383,184.3116953
2/1/11,103.8109366,153.2340723,101.5261069,117.1549092,112.2091839,140.355,116.4461804,68.68414515,124.3808836,99.03793501,170.9472567,139.4482842,113.0681058,166.6101962,102.146847,136.6800517,157.6029554,136.7356426,134.7368328,142.0459333,130.0459457,184.1286951
3/1/11,103.6284397,151.4100521,100.1160888,115.6773999,110.2211912,139.985,115.0207411,67.75348525,123.2786825,98.20956253,170.7072016,139.0060539,110.4117993,165.5350397,101.7058926,135.6180466,155.8172613,135.9812119,133.7108652,140.4346294,129.0268881,182.0413991
4/1/11,103.5670986,149.2656078,99.51529698,113.6665589,110.9483957,140.005,114.1534805,66.86905697,123.5783426,97.30383743,170.1305252,138.8590158,110.0975465,167.1189992,101.5451971,134.6506141,155.5531585,136.0374472,133.5140191,140.6907808,127.9781763,180.7390581
5/1/11,102.5478322,151.177019,98.92885555,113.8069982,111.4367316,139.895,113.684084,67.17890939,123.7799055,96.05927416,169.2021348,139.2543767,110.83761,166.8367411,100.7698647,134.2949601,154.7746394,135.5989421,133.192736,140.4241522,127.2873146,180.5806155
6/1/11,101.9482321,152.3275259,98.77049767,114.3704231,112.1006489,139.849,113.9623146,69.45817494,124.1601225,95.68905882,168.5589498,139.4390451,111.8168323,166.2866873,100.3316161,133.2020673,154.0176295,135.325701,132.5472804,140.3592369,127.4024118,180.6166609
7/1/11,101.2027554,152.1565338,99.200056,114.4842925,111.7675652,139.716,114.3885485,71.25710375,123.5626136,95.18110792,167.9610782,139.6227856,112.7904993,167.0454155,99.66103805,133.3132843,153.1287062,134.7506801,131.9333353,140.3237077,127.3627576,181.6691549
8/1/11,98.65296616,151.781196,99.09910234,114.8639255,111.6017554,139.297,114.7701183,71.29536677,123.8161174,94.34832193,166.9208391,139.0094863,112.1963008,166.6884026,99.33742861,133.3475422,152.7446232,134.4555394,131.8875241,140.0498783,127.4425669,181.8042519
9/1/11,93.87836412,151.6013031,99.04155047,114.3636851,111.6291233,138.657,114.9107707,71.80990237,123.7358995,92.97577946,165.7285939,138.5648716,112.1693711,166.9482005,99.39445654,134.0878587,151.9875903,133.5437619,131.0068241,139.420241,125.5520228,182.9302536
10/1/11,90.68095315,151.6036387,98.93431149,113.6587401,111.2756748,137.94,114.9513099,71.20282372,124.3718892,91.57047506,164.2807919,137.8205593,111.9081401,165.133438,99.72812369,133.9391116,151.8585635,133.1266037,131.1650153,138.6538796,125.7904639,181.271468
11/1/11,89.69550519,150.7984058,98.90629418,111.7379857,110.6460662,137.139,114.4841407,71.13752765,124.720573,91.04450849,163.6133009,137.1724466,112.217785,164.3042289,100.5107186,132.9978763,151.2870147,132.4908628,129.8072943,137.9339803,125.2131953,181.1433645
12/1/11,88.5884296,149.8141666,98.50238667,110.8074218,110.2259079,136.661,114.4759422,70.40064454,124.6738349,90.7495491,162.8025017,137.7407197,112.0814177,162.978718,101.9130326,133.4458347,151.3917891,132.4397042,129.8716569,137.3642726,125.6130418,179.7911919
1/1/12,87.3219213,149.8995917,97.32290233,110.180919,109.9676119,136.602,114.7390993,70.91957918,125.1153615,90.52131449,162.4620126,139.0884375,112.9363659,162.1025985,103.6287092,132.3898925,150.9055564,133.2245661,128.630716,137.1422603,125.6135856,180.0744644
2/1/12,85.868033,149.5814806,96.9876673,109.1086491,110.5158383,136.532,115.2040374,71.20362591,124.8374638,90.69084019,162.1108462,140.7367193,113.9038395,161.1322249,105.3988812,132.523719,151.4495238,132.8708128,129.2093017,137.0083789,126.2651969,178.5681825
3/1/12,85.16073368,149.6843446,97.44149017,107.3040863,111.2850983,137.914,116.5191745,70.79869526,126.1153277,90.77209883,162.3353621,142.370112,114.2016738,160.5792245,107.6797657,131.6367895,151.3641984,133.9697579,129.2783642,136.6413212,127.0614667,180.3450558
4/1/12,85.72058487,149.0170492,98.28869022,107.0327032,112.0603697,139.169,117.1102846,70.20119168,126.8330581,91.56372842,163.6821297,142.8359553,114.0977393,160.9915901,109.9699724,133.1450737,152.5485904,134.4744277,131.1211934,137.8827188,128.9181106,182.7933506
5/1/12,87.50904755,150.6640377,99.42436599,109.9733364,112.3983959,140.17,117.9234505,72.53768401,128.1037497,92.85165978,165.5413432,143.6432908,115.3852004,161.7265074,112.1753336,134.7468766,152.823912,136.0703016,133.5590386,139.4528179,130.3703828,185.4476318
6/1/12,89.6097916,152.2717111,100.0062752,112.0230656,113.0379337,141.04,118.2403224,74.80724881,129.2058904,93.80763993,167.2544957,145.3088702,117.9312484,162.56297,114.1728829,137.0353346,153.5798284,137.4545963,136.278295,141.0175082,131.6731628,186.9546106
7/1/12,91.2432863,153.6415742,99.96396308,113.112439,113.7866471,141.667,118.7693734,76.09540476,130.3877646,94.1171731,168.6593285,147.0410557,120.2303628,162.5911921,116.2482817,137.5500717,154.4891139,138.6775603,138.2870438,141.9618817,132.2113948,187.7075494
8/1/12,92.77659573,154.6339271,100.5111185,112.972055,114.9064281,142.285,119.1628209,77.05737559,130.9509058,95.12597736,170.6440513,148.4878779,120.7854237,162.9365288,118.1137328,138.193801,155.8229591,138.979205,139.3261105,142.9491752,132.9527443,188.3355927
9/1/12,94.15246567,154.6205766,100.5328761,112.8122875,114.7617403,142.915,120.1089323,77.76262388,132.2684318,96.55073228,172.7127644,149.1008761,122.1572022,163.3375397,119.792335,139.0560599,158.4766096,140.1421657,141.23681,143.8215585,133.1688199,188.7278269
10/1/12,95.16839804,154.2113328,100.9799495,112.546148,115.0215527,143.608,120.3658033,79.14221033,133.1338653,99.42816813,174.7811033,149.7072549,122.5607588,163.0971633,121.6079776,141.0315483,161.1941046,140.9911141,143.2847984,144.7944245,133.3265223,188.925966
11/1/12,96.54177415,154.2662295,100.8995364,113.0889084,115.4523674,144.593,121.1824776,80.15091924,134.5921036,100.3099099,176.5368528,151.0505188,124.4956254,162.4811549,123.638666,142.1219266,163.621465,142.7405546,146.621605,145.7941334,133.8527652,189.2736536
12/1/12,97.37228397,155.2502106,101.5262044,113.6394887,116.2857624,145.509,121.8447697,81.32270344,135.3731847,102.6161241,179.5664845,152.6049368,125.9944465,162.6937069,125.4875891,142.2653708,165.5594744,143.624718,148.8643912,147.0937302,134.663706,190.3962787
1/1/13,99.01540812,155.9646176,101.7354036,114.1434388,117.1422815,146.839,122.6523317,82.23087883,136.4539996,104.4639524,182.2055305,154.1466098,127.2301947,162.7960908,127.6516364,143.4779319,165.6287401,144.9567793,151.2242904,148.3212062,137.0228859,190.8873748
2/1/13,99.88678868,157.2951722,102.2275791,114.763996,117.7350507,147.789,123.1885689,82.45390357,137.0041392,106.5610583,184.8701143,155.3716388,128.08269,163.7839108,129.5446614,144.8636246,166.6721106,145.1484974,153.2587339,149.5863767,138.6928618,190.6559344
3/1/13,101.0292013,159.1945762,102.6310824,115.0897257,119.4835473,149.976,124.1338893,84.14193808,138.0617047,109.4051367,188.9954691,157.3375642,128.1272345,163.3451878,131.6087646,148.1452693,169.4220019,147.8371111,157.2712108,151.0295103,141.512599,193.6768628
4/1/13,103.2001868,160.7007675,103.2501402,116.588807,120.5006269,151.54,125.5359081,85.0523767,139.0443715,111.859879,193.8681363,160.8104673,130.0198172,164.8461571,133.2978789,149.9332846,174.6927235,149.325198,161.7139154,153.8738981,143.1778409,195.474154
5/1/13,104.9376825,161.6531468,103.3365456,118.8068848,121.1571227,152.874,126.8245505,87.07377809,140.370224,114.2552381,196.9490536,163.696984,130.8512191,166.0340507,135.1438227,151.3831068,179.0392595,151.9633456,165.8566543,156.0106055,144.439122,197.063156
6/1/13,106.7683695,162.5419609,103.8812487,119.8496424,121.7907629,154.224,127.9569589,87.78450352,141.4338318,116.902572,200.3273983,166.5124998,131.2280722,167.0756939,136.7144165,153.0283688,183.0519342,153.490647,169.4471743,157.8284965,146.4837343,197.4908779
7/1/13,108.4545645,163.5632163,104.1072656,121.9440587,122.1993442,155.586,129.1014028,88.87806918,143.1896761,119.8046899,203.8273032,167.3695946,131.8464337,167.8870679,138.3061849,154.4455655,186.0984923,155.9654708,172.9286917,159.5936557,149.1324262,199.2202353
8/1/13,110.2551059,164.7997727,104.3228096,123.1488593,123.5218692,156.983,130.192782,89.94058156,144.5269132,122.8989605,207.9151983,168.949667,133.4817365,168.8996186,140.2371589,156.359832,189.6259474,157.4283556,175.5004239,161.5401809,152.0923918,200.6200968
9/1/13,112.0379571,166.5036161,105.2173405,124.2554011,123.7910362,158.243,131.1932183,91.51130059,145.6654144,124.7044516,210.7685151,170.697904,134.928398,170.305868,142.2599627,158.0050913,191.8304339,158.9673275,178.2353098,163.2678932,152.9452631,202.4834077
10/1/13,113.3231965,167.6676757,105.2425378,125.3467363,124.859319,159.258,132.1343592,93.06175405,145.9866645,126.5014229,213.6735772,173.4689832,136.9351296,171.3482482,143.7427329,159.1732157,193.2826519,159.8497961,179.0012778,164.7807141,153.7873803,203.400059
11/1/13,114.287275,169.4553539,105.7862731,126.0104885,124.86692,160.091,133.226016,94.22942884,146.7250285,127.8528657,215.0600538,176.073498,137.9515972,172.4709292,144.4526527,160.161505,194.3980493,160.8509833,181.0051765,165.9863252,154.8875223,204.3752128
12/1/13,114.9449985,170.2660993,105.0049178,126.7485757,125.3638072,161.016,134.2511255,95.02038302,147.65579,128.9330882,216.1367763,178.0001646,138.4894123,172.8156054,144.7545689,161.2024118,195.5095542,161.7018498,182.7084394,166.8849774,155.8537169,205.8964769
1/1/14,115.4607224,170.1753276,105.5484558,126.5859922,125.496361,161.979,134.8236547,95.24954343,148.5735324,130.6094807,216.5713075,179.6299175,139.2102791,173.5726126,145.2280604,162.3989665,197.5711209,162.2874101,186.0019385,167.8287236,157.2253292,206.9645969
2/1/14,115.6222951,170.3955884,105.0812003,126.8670644,125.3553892,162.583,135.4967545,95.3375134,149.1834724,131.3221315,218.2578914,180.142016,139.4688768,173.6082594,145.5372867,163.8828038,199.5635451,163.5219852,187.2824402,168.5000886,156.8771508,207.587129
3/1/14,116.4392799,171.5852443,106.3121554,127.7010439,125.1620767,163.141,136.1656896,96.61576422,150.2547088,132.5124453,220.2007393,182.3263703,142.227117,173.5950902,145.9548776,165.1813219,200.8568711,164.4401538,189.6564254,169.3604243,156.2035435,209.1997725
4/1/14,116.8251154,174.7774522,106.0581693,128.3724455,125.488744,163.445,136.9884953,96.96406489,151.0230204,132.7483426,220.5191677,183.7911524,140.8379223,173.4119374,146.0372238,166.2386282,201.1952776,165.4777742,190.5621294,169.9580469,157.3817272,208.2955118
5/1/14,116.4995986,174.793246,105.7697343,128.2330723,126.4418362,163.702,137.7008657,96.92999733,151.7808504,133.310095,220.8409951,184.8144045,140.8593752,173.5116353,146.0940039,166.3788742,201.196791,165.8618538,191.5490703,170.2420371,158.9500834,207.9201187
6/1/14,116.1811982,174.0167197,104.8308026,127.8256534,126.2160876,164.103,138.4301787,96.43209638,152.4365067,134.4020323,221.4282952,185.4665009,139.7986891,174.1413127,146.206413,166.9452683,201.3861776,166.5406373,192.0252906,170.5209282,159.9879963,207.5452851
7/1/14,116.1743323,173.1217665,105.1304841,127.3040148,126.7213687,164.51,138.9592618,96.21321343,152.9763163,134.8576758,222.0049162,186.1049232,139.2969175,174.5935356,146.2416188,167.1736479,201.404175,167.1799633,191.7014466,170.6015871,160.2768347,206.9497767
8/1/14,116.4766074,173.4343241,105.3939411,127.476142,126.8633074,165.223,140.0667597,96.25907712,153.9219475,135.3298124,222.0617966,186.9839272,139.2696235,174.7386368,146.416821,167.8245519,201.3068459,167.9429134,192.1830257,170.9119874,160.8490141,206.8561322
9/1/14,117.3484381,174.1281463,105.862171,127.7111847,127.9953226,165.917,141.1597811,96.28966039,154.9682142,136.0016482,222.7821008,188.5263906,139.4863988,174.7330807,146.6089146,168.6550786,201.6605568,168.7074442,193.6261675,171.429603,161.6206352,206.8960681
10/1/14,118.4764157,175.0034809,106.1132042,128.027523,128.4080613,166.66,142.3317145,96.77890831,156.5816063,136.5178888,224.492671,189.9467967,140.067973,174.6890877,146.8859586,169.3239778,202.5230813,170.0233745,196.2171102,172.3578583,163.2890012,207.7519653
11/1/14,119.7498048,175.9603823,106.3633984,128.3507651,128.9693682,167.36,143.4002566,97.01746806,157.803223,137.5598434,226.326602,191.3443226,140.1369987,174.6397464,147.4826327,170.9492815,204.5130916,170.859245,197.7212373,173.1312147,165.1547626,207.9781321
12/1/14,120.6000346,176.5953491,106.5134187,128.4554146,129.6778621,168.082,144.2549033,97.51358302,159.7296504,137.8634327,227.9653825,192.9394907,140.9972818,175.5799423,148.2227748,172.3162104,205.2388524,172.5154128,199.8667785,174.1646359,165.4994483,208.5333251
1/1/15,120.9586849,178.1827456,106.8771917,129.4281471,130.5820557,168.727,145.5881362,98.22489128,160.9156567,138.372695,228.2548283,194.4872367,141.904655,176.2184505,148.8635402,173.8895085,207.1379953,173.3067805,200.183816,174.9994525,165.8078438,208.7276647
2/1/15,121.6841836,178.6365026,106.9332302,130.4281647,131.9134994,169.255,146.9323913,99.10912347,163.7020018,138.8639158,230.2794833,196.3378892,143.2156053,176.9572862,149.5663628,175.1020637,208.3086309,174.7348534,205.1308403,176.3412619,166.8523676,209.5172594
3/1/15,122.1764933,178.9093933,107.1302261,130.9009536,132.0795842,169.901,148.5416397,100.3228852,164.822008,139.9330298,231.7765841,197.7591406,145.7319205,176.9968821,150.3414164,176.2187362,209.5471901,176.0943885,208.3815212,177.3284097,168.2500255,209.9127735
4/1/15,122.1677142,177.3668817,107.1938117,130.5459345,132.2695432,170.396,148.8668706,101.1192601,166.1081488,140.8505813,233.1265971,198.8403794,144.4015056,177.8471911,151.0011883,177.5288992,209.8780237,177.2303774,209.3897122,177.7599958,168.7063209,209.7847745
5/1/15,122.4401957,178.472975,107.6091858,130.1358646,132.566229,170.954,149.3696051,101.3700815,166.8574863,141.898978,234.2292801,199.3242637,144.3121897,178.2808645,151.6086217,178.5156511,210.5661616,177.9107028,210.1868742,178.3024903,168.9023316,209.3303691
6/1/15,122.8529133,179.7642142,107.7942239,129.6835363,132.801176,171.54,150.0549774,101.581681,168.0714409,142.3381098,235.0601276,199.7206038,144.4285929,178.5641248,152.3146507,179.9749952,210.3751215,178.6514378,210.7343811,178.8104351,168.9100522,209.7156243
7/1/15,123.4475359,180.8924919,108.2597519,129.3681213,133.1029241,172,151.3668179,101.4260369,168.920863,143.2186263,235.5625304,199.9684454,144.483025,178.6020664,152.9890188,181.6362363,212.3861265,179.4059602,211.9723386,179.2972682,169.8812619,209.7818638
8/1/15,123.6280301,181.7068944,108.0236022,129.27339,133.2331977,172.947,152.8301295,101.468859,170.6741172,143.5536539,236.1402752,201.1673743,144.5285099,178.8179122,153.7096696,183.77298,213.5107684,180.9902205,213.3589182,179.8798001,171.0912016,209.9593382
9/1/15,124.8180576,182.3414334,107.9152956,129.5071625,133.548218,173.847,154.1684591,101.7577743,172.1711686,143.9144407,237.2692643,203.1018151,145.0842643,179.0589983,154.2984177,185.9063033,215.1595703,182.9905231,215.9013765,180.8007233,172.356574,210.0469805
10/1/15,125.7190387,183.607178,108.1253303,129.9468468,134.2941034,174.851,155.501629,101.9586039,173.7195993,144.3301931,238.6007589,204.894089,145.8121994,179.470112,155.2336486,188.1333458,215.4198481,185.2558499,217.9549846,181.825521,173.7392578,210.3729288
11/1/15,126.4127046,183.8892115,108.7678299,130.9502935,135.6024965,175.822,156.70347,103.1450036,175.1298345,144.8149079,240.1049354,206.6587604,146.8504409,180.3450156,156.118729,190.1051287,217.2283324,187.6815594,219.5292902,182.9492798,174.8904119,211.2849906
12/1/15,126.9707253,184.4101077,109.3425119,131.45398,136.6266335,176.633,157.8756068,104.1341609,176.032422,146.0151831,241.5981608,206.5994586,147.6693576,180.5640931,157.4667466,192.0113112,219.7184068,189.4337258,220.3743397,183.797885,176.5809127,211.3402837
1/1/16,127.8373585,184.4804122,109.8848723,131.7492439,136.7396353,177.439,158.7774263,104.9014636,177.2264858,146.6452669,243.4991562,207.5011335,148.2813515,180.6893017,157.7395774,194.2137166,221.0599922,191.3489571,220.9453566,184.6239775,177.7155767,212.1877046
2/1/16,128.9279391,184.9198668,110.3939311,132.2946501,137.224057,177.868,159.9807884,105.2429292,179.2673768,147.8177076,245.2129916,208.1369627,148.5632234,180.9827057,158.3567419,195.6271859,221.2168585,193.114609,223.3051756,185.4622968,179.3652233,211.6672169
3/1/16,129.5099135,186.5157316,109.958052,133.0022522,137.466829,178.326,160.8913377,105.8152397,180.9211142,148.2680354,246.0756427,209.7117151,151.0521825,181.8192582,158.621702,197.5573878,221.9707573,194.6550029,225.1515654,186.7036926,180.3316206,211.9756056
4/1/16,129.7813463,187.2686148,110.0824387,133.6287583,138.5216042,178.93,161.6225006,106.3247749,181.5103642,149.1951014,246.4649827,211.2038734,150.6756938,182.3991652,159.1422573,199.046087,222.8716864,195.6470446,225.2567379,187.0336879,181.3490687,212.5545119
5/1/16,130.1046506,188.3494272,110.314074,133.9571599,139.0256522,179.548,162.907539,106.3853973,182.6206853,149.9360758,246.8651348,212.2502223,151.1932182,182.3119321,159.6104195,200.6924002,223.9249068,196.7433447,223.9232255,187.4773693,181.8535199,213.0644377
6/1/16,130.17498,188.2724412,110.6668655,133.7018038,139.5935618,180.186,163.6733965,106.6590143,183.694308,150.473461,247.5451772,213.6104312,151.5715507,182.582845,160.1393971,202.5637043,224.2272713,198.2602498,224.8028469,188.0166644,182.4114692,213.1440426
7/1/16,130.3111407,188.615615,110.8659894,133.6311683,140.1423081,180.626,164.1542166,107.3071073,185.0527587,150.9957433,248.6355195,214.3220269,151.7863165,182.7900513,160.9677538,204.1598455,225.1908779,199.6830699,225.4107372,188.5650614,183.1312379,213.0617834
8/1/16,130.4801418,189.3696191,111.1410534,133.4128237,140.8420591,181.872,165.3723661,107.7371022,186.0215752,150.9114197,249.9535733,215.6623177,152.3060505,183.0779754,161.7147921,205.4278924,226.048058,201.664135,228.2540509,189.3094926,184.3497217,213.4711468
9/1/16,131.5960798,190.2763867,111.038268,133.8092482,141.6120985,182.858,166.7624858,108.4366397,187.4657726,152.0653777,251.3715414,216.6414217,153.1076267,183.2165612,162.4450184,206.2918448,226.8262649,203.5768244,228.7660455,190.1394,185.5665147,214.0824353
10/1/16,133.0200866,191.782738,112.45827,133.9468787,142.26852,183.871,168.106568,108.9570963,188.2097673,152.4818143,252.116958,217.969615,153.9139127,183.4566606,163.1573678,207.7017747,228.1984553,205.1014892,230.3341245,191.0885621,187.3530436,215.0198445
11/1/16,133.8278119,193.8372607,113.0812423,135.4724531,143.4239968,184.922,169.3205521,109.9565977,190.5124698,153.5137107,253.2488929,219.2248789,154.8234667,185.063352,164.136652,209.4181015,230.0296489,207.3229517,231.3542152,192.3866615,188.8591982,215.7108457
12/1/16,134.5778385,195.7690297,113.9975877,136.9367791,144.0803352,185.902,170.5113853,110.5533115,191.7087704,154.4594378,254.4909043,220.6842363,155.7681838,185.9807057,164.928616,211.1646528,231.4484564,209.8934074,233.5103907,193.7018995,191.1286772,217.0342637
1/1/17,134.9991996,197.2549842,114.2988823,137.868897,144.7453061,187.109,171.6387893,111.0317692,193.3299983,155.816849,256.2607355,221.2834026,156.3712704,187.2438757,165.7765352,212.722995,233.2155983,212.7683344,234.588354,194.9327023,191.9821755,218.4367139
2/1/17,135.8193285,198.4819564,115.590135,138.5592128,145.2973157,187.736,173.9100198,111.6613562,194.5855959,157.0279227,256.9074055,221.8674282,157.7489965,187.7390047,166.4827845,214.3202282,235.3693218,216.1642844,236.8626504,196.0502166,192.2901287,219.3692744
3/1/17,136.3698014,200.2783615,114.7754426,138.5779013,146.2453962,188.355,174.4785109,113.160296,195.7577656,157.8531691,258.7301111,221.9103375,161.1654479,189.2664597,167.3266603,215.4295133,235.8268296,218.2560274,235.8067142,197.4718019,192.2911931,219.4508369
4/1/17,137.1334151,199.6096091,114.6284575,138.4290144,146.5750142,189.097,175.1212969,114.2992612,195.9720525,159.2237544,259.0377536,222.4350107,159.8339019,189.680895,168.1004453,217.3003486,237.1778144,220.6303317,235.9815916,197.4310519,193.3488359,218.8015197
5/1/17,137.2072346,199.6580915,114.7396447,138.1162504,147.212396,189.888,175.5953337,114.3633462,196.9427934,160.2535525,260.5710776,223.3262524,159.9285579,189.8433786,168.7258682,218.2937123,238.6440612,222.8651596,237.3077127,198.1121462,194.6828319,218.9997781
6/1/17,137.3165694,200.130178,114.6893427,137.9325394,147.817735,190.698,176.3552056,114.9188165,197.7137842,161.3761265,261.3160562,224.175244,160.4137111,189.4991829,169.4187554,218.908533,240.176108,224.6886972,238.9911484,198.6556166,195.2990213,219.3397811
7/1/17,137.5811315,201.6537853,115.2114597,138.0171696,148.4728894,191.183,176.275811,115.1555959,198.6128659,162.2877771,263.8618968,225.4262356,161.0106407,189.9168231,169.8644627,219.5995205,241.2601397,226.7396059,240.8540231,199.6027574,196.3344663,219.807144
8/1/17,137.8062503,202.6438351,116.0817186,138.3124982,149.4920536,192.718,177.3126321,115.5977065,199.6982371,163.879764,265.2100774,226.2603229,161.3247877,190.8138092,171.0072186,220.4068776,243.8581809,228.5183205,242.5898528,200.4971793,197.1639674,220.0531168
9/1/17,139.0086816,204.0992733,117.031088,138.808327,150.2839549,193.826,178.8152924,116.0079494,200.900129,165.8421679,267.0146678,227.4187361,161.7355392,192.3643054,172.2752843,221.5093957,245.4307179,230.1819286,245.535478,201.9171932,199.1032465,220.3959109
10/1/17,139.772933,204.9376236,117.5730094,139.1425935,151.4259342,195.012,180.0588241,116.7569936,201.7081246,167.9775001,268.5387378,227.5869806,162.3059581,193.8793359,172.8457009,222.4677518,246.5185366,231.20247,248.0809106,203.175905,200.1258256,221.5375339
11/1/17,140.7469359,205.8158616,117.4892565,140.0859531,151.687499,196.212,181.2202956,117.5338455,203.7412244,169.7883526,270.9786128,228.1576808,163.228628,195.3547919,173.2522789,223.8654471,247.0763413,233.7824093,252.3416515,204.604047,202.1055123,222.6947014
12/1/17,141.7742166,206.4748746,117.6545962,140.3416565,152.5822769,197.433,182.2939566,118.2478614,205.9505942,171.631168,273.1132708,228.5890872,164.0416899,196.2833177,174.0858574,225.3777969,248.5436463,236.6184353,255.0553691,205.8240368,202.8879976,222.9908444
1/1/18,143.6459081,207.6742067,118.1091001,141.1228367,153.3687502,198.736,183.4781665,119.3563989,208.0306965,172.784176,275.2038569,230.0852846,165.4862952,197.1154875,175.2833714,227.6153452,250.326674,239.9843429,258.3414608,207.2759167,204.5948828,223.447663
2/1/18,144.4554998,209.8784869,120.2356973,142.0768392,154.4699497,199.815,184.9924729,120.888845,210.7690563,175.1348236,277.5324208,231.8545419,166.8260746,198.6925803,176.8997356,228.4668903,253.1748353,243.5314958,260.489424,209.1042622,205.7251912,224.4718527
