"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"21048","Zip","48237","MI","Detroit-Warren-Dearborn","Oakland County","Oak Park",12.1751453488372
"21049","Zip","48239","MI","Detroit-Warren-Dearborn","Wayne County","Redford",12.066541705717
"21050","Zip","48240","MI","Detroit-Warren-Dearborn","Wayne County","Redford",15.1075268817204
"21051","Zip","48301","MI","Detroit-Warren-Dearborn","Oakland County","Bloomfield Hills",4.13906768090502
"21052","Zip","48302","MI","Detroit-Warren-Dearborn","Oakland County","Bloomfield Hills",5.40814696485623
"21053","Zip","48304","MI","Detroit-Warren-Dearborn","Oakland County","Bloomfield Hills",5.27236945683547
"21054","Zip","48306","MI","Detroit-Warren-Dearborn","Oakland County","Oakland",4.04951480467779
"21055","Zip","48307","MI","Detroit-Warren-Dearborn","Oakland County","Rochester Hills",6.72581234027017
"21056","Zip","48309","MI","Detroit-Warren-Dearborn","Oakland County","Rochester Hills",4.77243293246994
"21057","Zip","48310","MI","Detroit-Warren-Dearborn","Macomb County","Sterling Heights",5.37021276595744
"21058","Zip","48312","MI","Detroit-Warren-Dearborn","Macomb County","Sterling Heights",6.38265835929388
